rDate,year,bias,offense_Category,crime_Category,offense,description,borough,precinct,borough_add,arrest_id,dateTime,month,dayYear,toDate,month_bin,offense1,index_
2024-03-09T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,61,Patrol Boro Bklyn_S,K36691408,2024-03-09,3,69,256,63,Misc. Penal Law,1
2024-03-09T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,61,Patrol Boro Bklyn_S,K36691404,2024-03-09,3,69,256,63,Misc. Penal Law,1
2024-05-30T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,68,Patrol Boro Bklyn_S,K36703155,2024-05-30,5,151,256,65,Misc. Penal Law,1
2024-04-11T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,90,Patrol Boro Bklyn_N,K36694421,2024-04-11,4,102,256,64,Misc. Penal Law,1
2024-03-31T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Queens,104,Patrol Boro Queens_N,Q36689305,2024-03-31,3,91,256,63,Misc. Penal Law,1
2019-06-13T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,6,Patrol Boro Man_S,M31703822,2019-06-13,6,164,256,6,Agst Public Order,1
2019-03-17T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,9,Patrol Boro Man_S,M31684381,2019-03-17,3,76,256,3,Criminal Mischief,1
2019-01-03T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,20,Patrol Boro Man_N,M31676859,2019-01-03,1,3,256,1,Criminal Mischief,1
2019-06-11T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,28,Patrol Boro Man_N,M31698659,2019-06-11,6,162,256,6,Criminal Mischief,1
2019-02-11T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Queens,101,Patrol Boro Queens_S,Q31704457,2019-02-11,2,42,256,2,Agst Public Order,1
2019-02-11T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Queens,101,Patrol Boro Queens_S,Q31696251,2019-02-11,2,42,256,2,Agst Public Order,1
2019-02-22T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Queens,112,Patrol Boro Queens_N,Q31679685,2019-02-22,2,53,256,2,Criminal Mischief,1
2019-02-22T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Queens,112,Patrol Boro Queens_N,Q31680459,2019-02-22,2,53,256,2,Criminal Mischief,1
2019-02-22T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Queens,112,Patrol Boro Queens_N,Q31679958,2019-02-22,2,53,256,2,Criminal Mischief,1
2019-02-23T00:00:00.000,2019,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Queens,114,Patrol Boro Queens_N,Q31679178,2019-02-23,2,54,256,2,Criminal Mischief,1
2020-10-24T00:00:00.000,2020,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,7,Patrol Boro Man_S,M32700595,2020-10-24,10,298,256,22,Criminal Mischief,1
2020-01-17T00:00:00.000,2020,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,18,Patrol Boro Man_S,M32674183,2020-01-17,1,17,256,13,Agst Public Order,1
2020-11-03T00:00:00.000,2020,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,19,Patrol Boro Man_N,M32705066,2020-11-03,11,308,256,23,Criminal Mischief,1
2021-06-25T00:00:00.000,2021,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,1,Patrol Boro Man_S,M34708549,2021-06-25,6,176,256,30,Criminal Mischief,1
2021-04-27T00:00:00.000,2021,Jewish,Religion/Religious Practice,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Manhattan,7,Patrol Boro Man_S,M33689226,2021-04-27,4,117,256,28,Assault,1
2021-02-02T00:00:00.000,2021,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,19,Patrol Boro Man_N,M33680683,2021-02-02,2,33,256,26,Agst Public Order,1
2021-03-03T00:00:00.000,2021,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,22,Patrol Boro Man_N,M33681338,2021-03-03,3,62,256,27,Agst Public Order,1
2021-02-10T00:00:00.000,2021,Jewish,Religion/Religious Practice,Felony,Grand Larceny,"Larceny,Grand By Extortion",Manhattan,24,Patrol Boro Man_N,M33677739,2021-02-10,2,41,256,26,Grand Larceny,1
2021-04-22T00:00:00.000,2021,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Trespass,"Trespass 3, Criminal",Bronx,50,Patrol Boro Bronx,B33683687,2021-04-22,4,112,256,28,Other,1
2021-04-23T00:00:00.000,2021,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Bronx,50,Patrol Boro Bronx,B33683675,2021-04-23,4,113,256,28,Criminal Mischief,1
2021-04-23T00:00:00.000,2021,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Bronx,50,Patrol Boro Bronx,B33683680,2021-04-23,4,113,256,28,Criminal Mischief,1
2021-04-25T00:00:00.000,2021,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Bronx,50,Patrol Boro Bronx,B33683682,2021-04-25,4,115,256,28,Criminal Mischief,1
2021-04-25T00:00:00.000,2021,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Bronx,50,Patrol Boro Bronx,B33683677,2021-04-25,4,115,256,28,Criminal Mischief,1
2021-04-25T00:00:00.000,2021,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Mischief, Criminal 4, Of Motor",Bronx,50,Patrol Boro Bronx,B33683681,2021-04-25,4,115,256,28,Criminal Mischief,1
2021-04-25T00:00:00.000,2021,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Mischief, Criminal 4, Of Motor",Bronx,50,Patrol Boro Bronx,B33683691,2021-04-25,4,115,256,28,Criminal Mischief,1
2021-04-25T00:00:00.000,2021,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Mischief, Criminal 4, Of Motor",Bronx,50,Patrol Boro Bronx,B33683690,2021-04-25,4,115,256,28,Criminal Mischief,1
2021-04-25T00:00:00.000,2021,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Mischief, Criminal 4, Of Motor",Bronx,50,Patrol Boro Bronx,B33683688,2021-04-25,4,115,256,28,Criminal Mischief,1
2021-04-25T00:00:00.000,2021,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Bronx,50,Patrol Boro Bronx,B33683684,2021-04-25,4,115,256,28,Criminal Mischief,1
2021-04-25T00:00:00.000,2021,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Bronx,50,Patrol Boro Bronx,B33683686,2021-04-25,4,115,256,28,Criminal Mischief,1
2021-05-01T00:00:00.000,2021,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Bronx,50,Patrol Boro Bronx,B33683679,2021-05-01,5,121,256,29,Criminal Mischief,1
2021-05-01T00:00:00.000,2021,Jewish,Religion/Religious Practice,Felony,Burglary,"Burglary,Unclassified,Night",Bronx,50,Patrol Boro Bronx,B33683676,2021-05-01,5,121,256,29,Other,1
2021-12-04T00:00:00.000,2021,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Bronx,50,Patrol Boro Bronx,B34705873,2021-12-04,12,338,256,36,Criminal Mischief,1
2022-07-12T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,1,Patrol Boro Man_S,M35720309,2022-07-12,7,193,256,43,Agst Public Order,1
2022-11-09T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,5,Patrol Boro Man_S,M35720314,2022-11-09,11,313,256,47,Agst Public Order,1
2022-06-09T00:00:00.000,2022,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Manhattan,7,Patrol Boro Man_S,M34699204,2022-06-09,6,160,256,42,Criminal Mischief,1
2022-03-08T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,9,Patrol Boro Man_S,M34688382,2022-03-08,3,67,256,39,Criminal Mischief,1
2022-07-28T00:00:00.000,2022,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Manhattan,10,Patrol Boro Man_S,M36674172,2022-07-28,7,209,256,43,Criminal Mischief,1
2022-07-28T00:00:00.000,2022,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Manhattan,10,Patrol Boro Man_S,M36674169,2022-07-28,7,209,256,43,Criminal Mischief,1
2022-08-10T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,13,Patrol Boro Man_S,M34702218,2022-08-10,8,222,256,44,Agst Public Order,1
2022-11-02T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,13,Patrol Boro Man_S,M35678050,2022-11-02,11,306,256,47,Agst Public Order,1
2022-05-06T00:00:00.000,2022,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Manhattan,18,Patrol Boro Man_S,M34689901,2022-05-06,5,126,256,41,Criminal Mischief,1
2022-05-06T00:00:00.000,2022,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Manhattan,18,Patrol Boro Man_S,M34689902,2022-05-06,5,126,256,41,Criminal Mischief,1
2022-10-20T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Queens,109,Patrol Boro Queens_N,Q35678236,2022-10-20,10,293,256,46,Agst Public Order,1
2022-07-21T00:00:00.000,2022,Jewish,Religion/Religious Practice,Felony,Grand Larceny,"Larceny,Grand From Person,Uncl",Staten,122,Patrol Boro Staten,S34677792,2022-07-21,7,202,256,43,Grand Larceny,1
2022-07-21T00:00:00.000,2022,Jewish,Religion/Religious Practice,Felony,Grand Larceny,"Larceny,Grand From Person,Uncl",Staten,122,Patrol Boro Staten,S34677791,2022-07-21,7,202,256,43,Grand Larceny,1
2022-07-21T00:00:00.000,2022,Jewish,Religion/Religious Practice,Felony,Grand Larceny,"Larceny,Grand From Person,Uncl",Staten,122,Patrol Boro Staten,S34677790,2022-07-21,7,202,256,43,Grand Larceny,1
2023-10-27T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,6,Patrol Boro Man_S,M35724213,2023-10-27,10,300,256,58,Agst Public Order,1
2023-10-15T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,14,Patrol Boro Man_S,M35717539,2023-10-15,10,288,256,58,Agst Public Order,1
2023-02-13T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Manhattan,17,Patrol Boro Man_S,M35680552,2023-02-13,2,44,256,50,Criminal Mischief,1
2023-02-01T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Manhattan,19,Patrol Boro Man_N,M36689312,2023-02-01,2,32,256,50,Criminal Mischief,1
2023-08-12T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Manhattan,19,Patrol Boro Man_N,M35706936,2023-08-12,8,224,256,56,Criminal Mischief,1
2023-08-14T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,19,Patrol Boro Man_N,M35706931,2023-08-14,8,226,256,56,Criminal Mischief,1
2023-07-11T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Petit Larceny,"Larceny,Petit From Building,Un",Manhattan,20,Patrol Boro Man_N,M35701180,2023-07-11,7,192,256,55,Other,1
2023-11-09T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Robbery,"Robbery,Personal Electronic Device",Manhattan,20,Patrol Boro Man_N,M35721991,2023-11-09,11,313,256,59,Robbery,1
2023-11-09T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Robbery,"Robbery,Personal Electronic Device",Manhattan,20,Patrol Boro Man_N,M35722945,2023-11-09,11,313,256,59,Robbery,1
2023-12-17T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Manhattan,20,Patrol Boro Man_N,M36696870,2023-12-17,12,351,256,60,Criminal Mischief,1
2023-10-26T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Manhattan,24,Patrol Boro Man_N,M36696526,2023-10-26,10,299,256,58,Criminal Mischief,1
2023-10-31T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,24,Patrol Boro Man_N,M36696522,2023-10-31,10,304,256,58,Criminal Mischief,1
2023-10-11T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,26,Patrol Boro Man_N,M35715749,2023-10-11,10,284,256,58,Agst Public Order,1
2023-11-27T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Petit Larceny,"Larceny,Petit From Building,Unattended, Package Theft Inside",Manhattan,26,Patrol Boro Man_N,M35723014,2023-11-27,11,331,256,59,Other,1
2023-11-27T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Petit Larceny,"Larceny,Petit From Building,Unattended, Package Theft Inside",Manhattan,26,Patrol Boro Man_N,M35723010,2023-11-27,11,331,256,59,Other,1
2023-09-21T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Bronx,45,Patrol Boro Bronx,B35720205,2023-09-21,9,264,256,57,Agst Public Order,1
2023-06-24T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Queens,107,Patrol Boro Queens_S,Q35716121,2023-06-24,6,175,256,54,Criminal Mischief,1
2023-10-03T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Staten,121,Patrol Boro Staten,S35680552,2023-10-03,10,276,256,58,Assault,1
2023-10-03T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Staten,121,Patrol Boro Staten,S35681282,2023-10-03,10,276,256,58,Assault,1
2023-11-06T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Staten,121,Patrol Boro Staten,S35680936,2023-11-06,11,310,256,59,Criminal Mischief,1
2023-12-26T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Staten,122,Patrol Boro Staten,S36673233,2023-12-26,12,360,256,60,Criminal Mischief,1
2024-05-15T00:00:00.000,2024,Jewish,Religion/Religious Practice,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Manhattan,6,Patrol Boro Man_S,M36701323,2024-05-15,5,136,256,65,Assault,1
2024-03-19T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Robbery,"Robbery,Open Area Unclassified",Manhattan,7,Patrol Boro Man_S,M36697112,2024-03-19,3,79,256,63,Robbery,1
2024-01-14T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Robbery,"Robbery,Open Area Unclassified",Manhattan,17,Patrol Boro Man_S,M36678096,2024-01-14,1,14,256,61,Robbery,1
2024-06-02T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Grand Larceny,"Larceny,Grand From Person,Uncl",Manhattan,19,Patrol Boro Man_N,M36699420,2024-06-02,6,154,256,66,Grand Larceny,1
2024-01-28T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Manhattan,20,Patrol Boro Man_N,M36676829,2024-01-28,1,28,256,61,Criminal Mischief,1
2024-02-24T00:00:00.000,2024,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Mischief, Criminal 4, By Fire",Manhattan,34,Patrol Boro Man_N,M36694622,2024-02-24,2,55,256,62,Criminal Mischief,1
2024-03-08T00:00:00.000,2024,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Queens,108,Patrol Boro Queens_N,Q36683405,2024-03-08,3,68,256,63,Criminal Mischief,1
2019-11-10T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Brooklyn,66,Patrol Boro Bklyn_S,K31728360,2019-11-10,11,314,256,11,Agst Public Order,1
2019-11-24T00:00:00.000,2019,Jewish,Religion/Religious Practice,Felony,Grand Larceny,"Larceny,Grand From Person,Uncl",Brooklyn,66,Patrol Boro Bklyn_S,K31730066,2019-11-24,11,328,256,11,Grand Larceny,1
2019-11-24T00:00:00.000,2019,Jewish,Religion/Religious Practice,Felony,Grand Larceny,"Larceny,Grand From Person,Uncl",Brooklyn,66,Patrol Boro Bklyn_S,K31730109,2019-11-24,11,328,256,11,Grand Larceny,1
2019-11-24T00:00:00.000,2019,Jewish,Religion/Religious Practice,Felony,Grand Larceny,"Larceny,Grand From Person,Uncl",Brooklyn,66,Patrol Boro Bklyn_S,K31730069,2019-11-24,11,328,256,11,Grand Larceny,1
2019-01-30T00:00:00.000,2019,Jewish,Religion/Religious Practice,Felony,Robbery,"Robbery,Open Area Unclassified",Brooklyn,71,Patrol Boro Bklyn_S,K31677619,2019-01-30,1,30,256,1,Robbery,1
2019-01-30T00:00:00.000,2019,Jewish,Religion/Religious Practice,Felony,Robbery,"Robbery,Open Area Unclassified",Brooklyn,71,Patrol Boro Bklyn_S,K31677806,2019-01-30,1,30,256,1,Robbery,1
2019-01-30T00:00:00.000,2019,Jewish,Religion/Religious Practice,Felony,Robbery,"Robbery,Open Area Unclassified",Brooklyn,71,Patrol Boro Bklyn_S,K31677618,2019-01-30,1,30,256,1,Robbery,1
2019-02-08T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Brooklyn,71,Patrol Boro Bklyn_S,K31679592,2019-02-08,2,39,256,2,Agst Public Order,1
2019-06-13T00:00:00.000,2019,Jewish,Religion/Religious Practice,Felony,Grand Larceny,"Larceny,Grand From Person,Personal Electronic Device(Snatch)",Brooklyn,81,Patrol Boro Bklyn_N,K31702902,2019-06-13,6,164,256,6,Grand Larceny,1
2019-01-07T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Brooklyn,94,Patrol Boro Bklyn_N,K31690180,2019-01-07,1,7,256,1,Criminal Mischief,1
2019-04-05T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Brooklyn,94,Patrol Boro Bklyn_N,K31690179,2019-04-05,4,95,256,4,Agst Public Order,1
2020-10-05T00:00:00.000,2020,Jewish,Religion/Religious Practice,Felony,Burglary,"Burglary,Unclassified,Night",Brooklyn,60,Patrol Boro Bklyn_S,K32702669,2020-10-05,10,279,256,22,Other,1
2020-05-21T00:00:00.000,2020,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Brooklyn,66,Patrol Boro Bklyn_S,K32692289,2020-05-21,5,142,256,17,Agst Public Order,1
2020-06-02T00:00:00.000,2020,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Brooklyn,66,Patrol Boro Bklyn_S,K32691655,2020-06-02,6,154,256,18,Criminal Mischief,1
2020-12-26T00:00:00.000,2020,Jewish,Religion/Religious Practice,Felony,Burglary,"Burglary,Unclassified,Night",Brooklyn,70,Patrol Boro Bklyn_S,K32713380,2020-12-26,12,361,256,24,Other,1
2020-12-27T00:00:00.000,2020,Jewish,Religion/Religious Practice,Felony,Burglary,"Burglary,Unclassified,Night",Brooklyn,70,Patrol Boro Bklyn_S,K32713374,2020-12-27,12,362,256,24,Other,1
2020-01-21T00:00:00.000,2020,Jewish,Religion/Religious Practice,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Brooklyn,71,Patrol Boro Bklyn_S,K32675055,2020-01-21,1,21,256,13,Assault,1
2020-03-06T00:00:00.000,2020,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Brooklyn,84,Patrol Boro Bklyn_N,K32682298,2020-03-06,3,66,256,15,Agst Public Order,1
2020-11-17T00:00:00.000,2020,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Brooklyn,84,Patrol Boro Bklyn_N,K32708126,2020-11-17,11,322,256,23,Agst Public Order,1
2020-08-21T00:00:00.000,2020,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Brooklyn,88,Patrol Boro Bklyn_N,K32697729,2020-08-21,8,234,256,20,Criminal Mischief,1
2020-05-10T00:00:00.000,2020,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Brooklyn,90,Patrol Boro Bklyn_N,K32688722,2020-05-10,5,131,256,17,Agst Public Order,1
2020-05-10T00:00:00.000,2020,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Brooklyn,90,Patrol Boro Bklyn_N,K32688732,2020-05-10,5,131,256,17,Agst Public Order,1
2021-05-23T00:00:00.000,2021,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,66,Patrol Boro Bklyn_S,K33689903,2021-05-23,5,143,256,29,Criminal Mischief,1
2021-09-19T00:00:00.000,2021,Jewish,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Brooklyn,66,Patrol Boro Bklyn_S,K34679608,2021-09-19,9,262,256,33,Agst Public Order,1
